,Week,Home_team,Away_team,Vegas_line,Over_under,Day,Gametime,Home_points,Away_points,home_pass_att,home_pass_complt,home_deep_att,home_deep_complt,home_pass_first_down,home_pass_yds,home_sacked,home_interceptions_thrown,home_rush_att,home_rush_yds,home_positive_run,home_negative_run,home_run_first_down,home_third_down_conv,home_third_down_att,home_time_of_poss,home_total_drives,home_scoring_drives,home_plays_winning,vis_pass_att,vis_pass_complt,vis_deep_att,vis_deep_complt,vis_pass_first_down,vis_pass_yds,vis_sacked,vis_interceptions_thrown,vis_rush_att,vis_rush_yds,vis_positive_run,vis_negative_run,vis_run_first_down,vis_third_down_conv,vis_third_down_att,vis_time_of_poss,vis_total_drives,vis_scoring_drives,vis_plays_winning,Game_type,home_total_plays,vis_total_plays,total_plays,Home_margin_of_win/loss,Away_margin_of_win/loss,home_pass_complete_pct,home_pass_complete_pct_def,away_pass_complete_pct,away_pass_complete_pct_def,home_deep_complete_pct,home_deep_complete_pct_def,away_deep_complete_pct,away_deep_complete_pct_def,home_pass_first_down_pct,home_pass_first_down_pct_def,away_pass_first_down_pct,away_pass_first_down_pct_def,home_yds_per_pass,home_yds_per_pass_def,away_yds_per_pass,away_yds_per_pass_def,home_pass_yds_pg,home_pass_yds_pg_def,away_pass_yds_pg,away_pass_yds_pg_def,home_interception_pct,home_interception_pct_def,away_interception_pct,away_interception_pct_def,home_sack_pct,home_sack_pct_def,away_sack_pct,away_sack_pct_def,home_positive_run_pct,home_positive_run_pct_def,away_positive_run_pct,away_positive_run_pct_def,home_negative_run_pct,home_negative_run_pct_def,away_negative_run_pct,away_negative_run_pct_def,home_run_first_down_pct,home_run_first_down_pct_def,away_run_first_down_pct,away_run_first_down_pct_def,home_yds_per_rush,home_yds_per_rush_def,away_yds_per_rush,away_yds_per_rush_def,home_rush_yds_pg,home_rush_yds_pg_def,away_rush_yds_pg,away_rush_yds_pg_def,home_third_down_conv_pct,home_third_down_conv_pct_def,away_third_down_conv_pct,away_third_down_conv_pct_def,home_scoring_drive_pct,home_scoring_drive_pct_def,away_scoring_drive_pct,away_scoring_drive_pct_def,home_avg_time_of_poss,home_avg_time_of_poss_def,away_avg_time_of_poss,away_avg_time_of_poss_def,home_winning_play_pct,vis_winning_play_pct,home_avg_winloss_margin,away_avg_winloss_margin,Favorite,Point_total,Home_line,Home_cover,Away_line,Away_cover,Home_win,Away_win,home_pct_games_covered,away_pct_games_covered,home_pct_games_won,away_pct_games_won,home_pct_games_over,away_pct_games_over
73,5,LAR,SEA,2,0,Sun,4:05PM,10,16,47,22,17,5,14,288,2,2,22,100,8,4,4,8,15,28.73333333,11,2,49,38,24,6,1,9,198,3,2,25,62,12,3,2,8,17,31.26666667,13,4,65,3,69,63,132,-6,6,73.33333333,52.38095238,51.85185185,66.66666667,83.33333333,50,28.57142857,33.33333333,43.33333333,33.33333333,25.92592593,33.33333333,9.344537815,7.785123967,7.262411348,6.092307692,278,235.5,256,198,0.840336134,3.305785124,1.418439716,2.307692308,3.361344538,9.917355372,7.092198582,6.923076923,47.45762712,50.40650407,47.27272727,53.27102804,9.322033898,7.317073171,10,9.345794393,19.49152542,19.51219512,17.27272727,19.62616822,3.847457627,4.926829268,4.4,5.009345794,113.5,151.5,121,134,45.09803922,38.18181818,41.66666667,37.5,56.52173913,38.7755102,33.33333333,34.04255319,29.5875,30.4125,29.31666667,30.68333333,82.12058212,48.56557377,9,4,LAR,47,-2,0,2,1,0,1,50,25,75,50,100,50
74,5,DAL,GNB,2.5,1,Sun,4:25PM,31,35,36,25,5,2,16,251,1,1,35,163,21,2,8,7,12,35.1,9,5,120,29,19,4,2,13,221,4,0,25,160,15,2,7,3,7,24.9,7,5,36,3,71,54,125,-4,4,61.53846154,76.31578947,66.66666667,51.85185185,25,50,33.33333333,28.57142857,30.76923077,26.31578947,33.33333333,25.92592593,6.58041958,6.694805195,7.118012422,7.304347826,235.25,257.75,286.5,210,2.097902098,1.298701299,1.863354037,1.739130435,4.195804196,7.792207792,9.316770186,8.695652174,58.16326531,61.16504854,55.95238095,48.57142857,9.183673469,13.59223301,2.380952381,17.14285714,24.48979592,23.30097087,22.61904762,20,4.663265306,4.174757282,3.547619048,4.228571429,114.25,107.5,74.5,111,38.46153846,44.82758621,49.12280702,36.17021277,38.63636364,39.13043478,38.63636364,31.70731707,28.40416667,31.59583333,32.025,28.88333333,59.83935743,48.38709677,-1,5,DAL,52,-2.5,0,2.5,1,0,1,50,50,50,75,50,75
75,5,HOU,KAN,2,1,Sun,8:30PM,34,42,31,16,12,5,12,261,3,0,23,144,13,1,6,3,10,21.71666667,12,5,0,37,29,9,4,19,324,1,0,35,127,12,6,4,9,16,38.28333333,10,8,165,4,54,72,126,-8,8,52.77777778,52.38095238,80,44.44444444,0,25,42.85714286,20,30.55555556,33.33333333,48.57142857,25,6.874015748,7.603603604,8.818181818,7.239726027,218.25,211,266.75,264.25,3.149606299,3.603603604,0,2.739726027,13.38582677,9.009009009,13.2231405,7.534246575,59.09090909,56.8627451,58.82352941,57.69230769,6.818181818,9.803921569,7.843137255,11.53846154,20.45454545,14.70588235,26.47058824,23.07692308,4.234848485,3.745098039,6.411764706,4.288461538,139.75,95.5,163.5,111.5,39.62264151,31.25,43.75,40.74074074,38.7755102,29.41176471,46.51162791,32.60869565,33.87083333,26.12916667,31.75,28.25,68.43220339,71.24735729,5,11,KAN,45,2,0,-2,1,0,1,75,100,50,100,50,75
76,5,CHI,MIN,3.5,0,Mon,8:30PM,17,20,26,13,4,2,8,166,1,1,29,115,17,3,4,3,12,28.6,12,2,41,32,22,3,1,10,176,4,0,31,159,17,4,5,6,15,31.4,12,4,62,5,55,63,118,-3,3,65,70,84.375,72.97297297,0,66.66666667,88.88888889,60,27.5,40,34.375,32.43243243,5.95,7.393700787,8.278195489,7.48951049,208.25,234.75,275.25,267.75,3.571428571,0,0,2.097902098,5.714285714,7.086614173,3.759398496,7.692307692,48.54368932,54.08163265,54.12844037,45.16129032,16.50485437,4.081632653,7.339449541,7.52688172,23.30097087,23.46938776,20.18348624,13.97849462,4.563106796,3.489795918,3.963302752,3.064516129,117.5,85.5,108,71.25,41.17647059,47.05882353,46.15384615,25.58139535,23.80952381,42.85714286,34.88372093,39.53488372,30.52083333,29.86666667,29.55416667,30.44583333,23.5042735,60.87866109,-11,0,MIN,41,3.5,1,-3.5,0,0,1,50,25,25,50,25,50
77,6,CAR,PHI,3,1,Thu,8:25PM,23,28,52,28,7,0,12,239,2,3,25,80,12,6,7,4,16,31.43333333,13,5,21,30,16,6,4,11,222,3,0,27,101,11,5,4,5,14,28.56666667,13,5,102,1,77,57,134,-5,5,56,68.57142857,66.66666667,57.5,60,0,25,14.28571429,32,25.71428571,41.02564103,30,8.25,6.355029586,7.694915254,7.588832487,250.8,214.8,272.4,299,3.289473684,0.591715976,1.694915254,1.52284264,9.868421053,10.0591716,7.344632768,6.091370558,53.79310345,50.50505051,50.32258065,41.25,11.72413793,15.15151515,10.32258065,20,24.82758621,22.22222222,21.93548387,17.5,3.4,4.03030303,4.477419355,3.925,98.6,79.8,138.8,62.8,50,38.0952381,53.42465753,35.0877193,42.30769231,35.29411765,46.42857143,30.76923077,33.27,26.73,35.54,24.46,80.53097345,90.64039409,2,7,CAR,44,-3,0,3,1,0,1,60,60,80,80,60,60
78,6,ATL,MIA,14,0,Sun,1:00PM,17,20,35,24,6,2,13,248,2,1,19,100,8,3,5,6,11,25.6,9,3,114,33,19,3,0,10,151,0,1,31,138,17,4,6,5,12,34.4,9,4,13,2,54,64,118,-3,3,70,65,70.58823529,79.48717949,66.66666667,0,33.33333333,50,40,27.5,32.35294118,46.15384615,8.214814815,6.464516129,5.268656716,7.325925926,277.25,250.5,176.5,247.25,3.703703704,0.64516129,2.985074627,0,5.925925926,7.741935484,7.462686567,7.407407407,51.40186916,58.42696629,46.23655914,37.5,9.345794393,10.11235955,17.20430108,8.333333333,28.03738318,21.34831461,16.12903226,13.54166667,4.700934579,4.179775281,3.215053763,3.145833333,125.75,93,74.75,75.5,43.18181818,37.25490196,25,29.78723404,46.34146341,39.02439024,17.77777778,28.88888889,30.75416667,29.24583333,28.12916667,31.87083333,88.06584362,29.25764192,3,-7,ATL,46,-14,0,14,1,0,1,50,25,75,50,50,0
79,6,MIN,GNB,3,0,Sun,1:00PM,23,10,38,24,6,3,14,239,0,1,32,112,17,7,7,4,12,32.15,13,5,130,37,20,6,2,11,175,4,3,24,72,11,2,1,4,17,27.85,12,2,0,2,70,61,131,13,-13,84.375,72.97297297,66.66666667,51.85185185,88.88888889,60,33.33333333,28.57142857,34.375,32.43243243,33.33333333,25.92592593,7.739393939,7.319526627,7.194736842,7.225165563,255.4,247.4,273.4,218.2,0,2.366863905,1.578947368,1.986754967,5.454545455,7.100591716,10,7.284768212,54.28571429,48.36065574,56.88073395,51.42857143,8.571428571,8.196721311,3.669724771,14.28571429,19.28571429,13.93442623,23.85321101,20.71428571,4.221428571,3.278688525,4.201834862,4.335714286,118.2,80,91.6,121.4,44.7761194,25.45454545,48.4375,40.6779661,34.54545455,34.54545455,43.1372549,36,29.92333333,30.07666667,30.6,30.12666667,59.22818792,44.23728814,1,5,GNB,46,3,1,-3,0,1,0,20,60,60,80,40,80
80,6,NYJ,NWE,9,0,Sun,1:00PM,17,24,47,31,9,5,15,354,4,2,24,74,7,3,3,9,17,33.66666667,12,3,82,38,20,10,4,11,257,0,1,25,118,15,1,4,7,13,26.33333333,12,4,72,2,71,63,134,-7,7,66.66666667,57.14285714,44.44444444,80,33.33333333,50,20,42.85714286,20.51282051,39.28571429,25,48.57142857,7.101351351,6.36627907,8.728205128,8.909574468,210.2,219,340.4,335,2.702702703,3.488372093,0.512820513,1.595744681,10.13513514,4.069767442,8.205128205,5.319148936,45.96774194,50,56.25,63.2,8.064516129,9.615384615,7.8125,2.4,15.32258065,20.51282051,22.65625,24.8,4.491935484,4.583333333,3.8671875,4.968,111.4,143,99,124.2,36.76470588,38.57142857,42.42424242,40.6779661,31.66666667,27.5862069,49.12280702,42.10526316,30.4,31.50666667,30.63666667,29.36333333,40,87.42138365,-3,1,NWE,48.5,9,1,-9,0,0,1,60,40,60,60,40,80
81,6,HOU,CLE,7.5,1,Sun,1:00PM,33,17,29,17,3,1,12,225,1,1,33,123,15,5,4,5,13,29.06666667,14,4,157,37,20,7,1,7,140,4,3,22,134,17,0,7,3,14,30.93333333,13,2,0,2,62,59,121,16,-16,52.77777778,52.38095238,66.66666667,66.66666667,0,25,30,50,30.55555556,33.33333333,36.66666667,36.11111111,7.17721519,7.891891892,6.233502538,7.915584416,226.8,233.6,245.6,243.8,2.53164557,2.702702703,5.583756345,1.948051948,12.65822785,7.432432432,7.106598985,7.792207792,58.70967742,51.09489051,45.2991453,39.84962406,6.451612903,11.67883212,6.837606838,15.78947368,21.29032258,13.86861314,19.65811966,16.54135338,4.535483871,3.715328467,3.811965812,2.879699248,140.6,101.8,89.2,76.6,38.0952381,37.5,31.34328358,42.1875,39.3442623,37.70491803,20.33898305,32.20338983,31.44,28.56,28.74333333,31.25666667,54.01337793,2.163061564,2,-10,HOU,46,-7.5,1,7.5,0,1,0,60,20,40,0,60,20
82,6,BAL,CHI,5.5,1,Sun,1:00PM,24,27,41,24,7,1,11,180,3,2,26,125,16,3,7,3,18,31.15,15,4,0,17,9,4,3,4,134,4,0,54,231,28,8,8,5,17,36.75,16,4,130,2,67,71,138,-3,3,52.94117647,51.61290323,65,70,0,16.66666667,0,66.66666667,29.41176471,25.80645161,27.5,40,5.614379085,6.722222222,6.018072289,7.012578616,171.8,217.8,199.8,223,3.921568627,5.555555556,3.614457831,0,5.882352941,7.407407407,5.421686747,8.176100629,50.98039216,48.96551724,50.75757576,54.26356589,13.7254902,8.275862069,15.15151515,6.201550388,23.52941176,20,21.21212121,21.70542636,4.261437909,4.255172414,4.431818182,3.88372093,130.4,123.4,117,100.2,39.68253968,34.375,38.0952381,45.45454545,27.5862069,30,22.22222222,40.74074074,30.31666667,29.68333333,30.13666667,30.17333333,73.24632953,25.76791809,-2,-10,BAL,39.5,-5.5,0,5.5,1,0,1,60,60,60,20,40,20
83,6,NOR,DET,6,1,Sun,1:00PM,52,38,30,20,4,2,9,186,0,2,37,193,18,2,8,2,12,32.18333333,16,5,194,52,25,6,3,13,312,5,3,19,66,8,2,1,9,18,27.81666667,17,4,0,2,67,71,138,14,-14,72.97297297,84.375,70.73170732,56.25,60,88.88888889,83.33333333,16.66666667,32.43243243,34.375,31.70731707,29.16666667,7.467105263,8.643939394,6.450867052,7.724719101,283.75,285.25,223.2,275,0,3.03030303,0.578034682,3.93258427,2.631578947,8.333333333,10.40462428,7.303370787,52.68817204,54.08163265,45.16129032,47.36842105,6.451612903,7.142857143,17.74193548,12.28070175,22.58064516,27.55102041,14.51612903,19.29824561,4.043010753,4.469387755,3.532258065,3.271929825,94,109.5,87.6,74.6,41.66666667,47.91666667,37.14285714,38.70967742,50,42.10526316,34.48275862,28.81355932,29.8125,30.1875,30.92,29.08,46.94736842,46.01018676,3,5,NOR,50.5,-6,1,6,0,1,0,50,60,50,60,75,60
84,6,WAS,SFO,12,1,Sun,1:00PM,26,24,37,25,7,2,18,330,1,1,33,94,13,7,6,7,14,36.86666667,12,5,166,47,23,12,5,12,279,3,1,20,85,11,3,7,6,17,23.13333333,12,4,0,2,70,67,137,2,-2,57.5,66.66666667,68.57142857,56,14.28571429,25,0,60,30,41.02564103,25.71428571,32,8.297520661,7.310606061,6.242268041,7.525423729,251,241.25,242.2,266.4,0.826446281,3.03030303,2.06185567,1.694915254,5.785123967,9.090909091,7.731958763,7.344632768,56.89655172,54.44444444,43.10344828,45.73170732,7.75862069,6.666666667,8.620689655,11.58536585,15.51724138,11.11111111,17.24137931,22.56097561,4.482758621,3.944444444,4.172413793,3.554878049,130,88.75,96.8,116.6,38,42,29.72972973,47.36842105,37.20930233,34.7826087,36.20689655,42.62295082,30.75,29.25,28.65333333,34.91333333,86.2745098,13.97849462,0,-7,WAS,46,-12,0,12,1,1,0,50,60,50,0,50,40
85,6,ARI,TAM,2.5,1,Sun,4:05PM,38,33,22,18,3,2,14,283,2,1,35,160,18,5,6,4,9,32.38333333,13,6,167,42,27,9,3,17,351,2,2,21,68,7,2,3,7,14,27.61666667,11,4,0,3,57,63,120,5,-5,56.25,70.73170732,58.06451613,68.88888889,16.66666667,83.33333333,42.85714286,75,29.16666667,31.70731707,38.70967742,33.33333333,6.929515419,7.022857143,7.729032258,7.550898204,314.6,245.8,299.5,315.25,2.202643172,2.285714286,1.935483871,1.796407186,8.370044053,5.714285714,4.516129032,2.395209581,44,40.84507042,48.8372093,46.15384615,15,15.49295775,4.651162791,11.53846154,12,17.6056338,17.44186047,17.30769231,2.59,3.338028169,4,3.355769231,51.8,94.8,86,87.25,37.17948718,42.10526316,35.55555556,46.42857143,26.2295082,37.70491803,34.09090909,37.20930233,30.44,31.84666667,27.59166667,32.40833333,30.90062112,55.46875,-9,0,TAM,46.5,2.5,1,-2.5,0,1,0,0,25,40,50,20,50
86,6,JAX,LAR,1,1,Sun,4:05PM,17,27,35,23,4,3,11,241,5,1,26,169,13,3,4,4,15,31.98333333,14,3,19,21,11,6,2,8,124,3,0,32,142,21,4,4,4,13,28.01666667,13,4,141,3,61,53,114,-10,10,52.38095238,52.77777778,73.33333333,52.38095238,25,0,83.33333333,50,33.33333333,30.55555556,43.33333333,33.33333333,6.03649635,5.706214689,8.43373494,7.169811321,165.4,202,280,228,2.919708029,5.649717514,1.807228916,3.773584906,3.649635037,11.29943503,3.614457831,9.433962264,52,58.82352941,45.71428571,50,5.142857143,10.29411765,10.71428571,8.108108108,21.14285714,22.79411765,19.28571429,17.56756757,4.72,5.382352941,3.957142857,4.513513514,165.2,146.4,110.8,133.6,34.375,39.70588235,46.96969697,40.27777778,37.28813559,26.98412698,49.12280702,37.09677419,31.47333333,30.43333333,29.41666667,30.58333333,76.48,72.43066884,11,6,JAX,42,-1,0,1,1,0,1,60,40,60,60,60,80
87,6,KAN,PIT,3.5,0,Sun,4:25PM,13,19,34,19,8,4,7,246,3,0,15,28,4,1,1,3,11,23.35,11,3,14,25,17,7,5,11,252,1,1,37,194,25,4,12,4,11,36.65,10,3,125,3,49,62,111,-6,6,80,44.44444444,66.66666667,66.66666667,42.85714286,20,50,30,48.57142857,25,36.11111111,36.66666667,8.803797468,7.446327684,6.507692308,5.359477124,278.2,263.6,253.8,164,0,2.259887006,3.58974359,3.267973856,10.75949367,7.90960452,4.615384615,11.11111111,52.55474453,57.48031496,48.4375,45.92592593,10.2189781,10.23622047,7.03125,11.85185185,22.62773723,23.62204724,22.65625,22.96296296,5.700729927,4.645669291,3.515625,5.059259259,156.2,118,90,136.6,46.875,39.0625,38.80597015,35.9375,52.83018868,34.48275862,33.33333333,24.13793103,33.05666667,26.94333333,31.47666667,28.83333333,83.80634391,74.95908347,10,2,KAN,46,-3.5,0,3.5,1,0,1,100,40,100,60,80,0
88,6,OAK,LAC,3,0,Sun,4:25PM,16,17,30,21,3,0,7,171,1,2,22,109,14,3,6,6,12,27.95,10,3,113,36,25,5,3,15,268,1,0,28,80,12,0,5,6,14,32.05,10,3,8,3,52,64,116,-1,1,68.75,60.97560976,66.66666667,60.71428571,100,50,33.33333333,50,50,34.14634146,33.33333333,42.85714286,6.697368421,8.081632653,7.036082474,7.14,203.6,237.6,273,214.2,1.973684211,0,2.577319588,1.333333333,7.894736842,6.802721088,3.092783505,11.33333333,51.37614679,54.30463576,41.34615385,56.25,7.339449541,7.947019868,16.34615385,10,18.34862385,20.52980132,20.19230769,25,4.155963303,4.125827815,3.788461538,5.0375,90.6,124.6,78.8,161.2,35.59322034,46.47887324,37.70491803,43.66197183,35.71428571,42.30769231,31.48148148,40,27.58333333,32.41666667,26.88666667,33.11333333,47.94275492,26.31578947,-1,-4,OAK,48.5,-3,0,3,1,0,1,40,20,40,20,40,60
89,6,DEN,NYG,13.5,0,Sun,8:30PM,10,23,54,31,9,4,15,394,4,2,17,46,8,1,4,5,17,29.4,13,2,0,19,11,0,0,8,128,3,0,32,148,13,2,4,4,14,30.6,11,4,156,4,71,51,122,-13,13,60.71428571,66.66666667,76.31578947,61.53846154,50,33.33333333,50,25,42.85714286,33.33333333,26.31578947,30.76923077,7.047619048,6.194444444,6.623762376,6.682080925,222,223,267.6,231.2,3.174603175,2.777777778,2.475247525,0.578034682,10.31746032,6.944444444,6.435643564,4.624277457,54.61538462,38.0952381,54,53.8961039,6.923076923,7.142857143,13,9.090909091,22.30769231,10.71428571,19,24.67532468,4.4,2.416666667,3.89,4.512987013,143,50.75,77.8,139,46.66666667,25.92592593,36.36363636,42.46575342,35.41666667,29.16666667,23.33333333,39.65517241,32.64166667,27.35833333,27.58333333,32.41666667,95.45454545,26.86804452,6,-8,DEN,37.5,-13.5,0,13.5,1,0,1,50,40,75,0,75,60
90,6,TEN,IND,7,1,Mon,8:30PM,36,22,32,23,7,4,13,306,1,1,34,168,19,2,7,6,13,35.88333333,11,8,56,37,21,5,1,13,212,1,0,19,85,12,2,3,2,9,24.11666667,10,4,84,5,66,56,122,14,-14,60.97560976,68.75,52.38095238,73.33333333,50,100,50,83.33333333,34.14634146,50,33.33333333,43.33333333,6.276315789,7.005681818,7.75862069,8.324324324,190.8,246.6,225,308,3.289473684,2.272727273,3.448275862,3.243243243,6.578947368,4.545454545,12.4137931,5.945945946,54.96183206,56.37583893,43.62416107,45.52238806,9.160305344,7.382550336,16.10738255,6.71641791,19.08396947,20.80536913,19.46308725,14.17910448,4.763358779,3.691275168,3.355704698,3.858208955,124.8,110,100,103.4,33.87096774,39.39393939,40,42.25352113,34.375,40,28.78787879,40.6779661,28.47333333,31.52666667,31.45333333,30.61333333,35.19736842,64.11092985,-7,-13,TEN,46,-7,1,7,0,1,0,40,60,40,40,60,80
91,7,OAK,KAN,3,1,Thu,8:25PM,31,30,52,29,12,4,23,417,0,0,21,88,12,3,2,6,13,29.4,10,5,38,36,25,5,4,14,342,1,0,23,94,10,2,3,8,15,30.6,9,6,133,1,73,59,132,1,-1,68.75,60.97560976,80,44.44444444,100,50,42.85714286,20,50,34.14634146,48.57142857,25,6.532967033,7.956284153,8.526041667,7.772277228,198.1666667,242.6666667,272.8333333,261.6666667,2.747252747,0,0,2.475247525,7.142857143,6.010928962,10.41666667,7.425742574,53.4351145,52.51396648,50,59.75609756,8.396946565,6.703910615,9.868421053,10.36585366,19.84732824,20.11173184,21.05263158,25.6097561,4.290076336,3.927374302,5.322368421,4.780487805,93.66666667,117.1666667,134.8333333,130.6666667,38.02816901,45.88235294,44,38.66666667,34.84848485,40.32258065,48.4375,33.82352941,27.64444444,32.35555556,31.43888889,28.56111111,56.44444444,72.67605634,-1,7,KAN,46.5,3,1,-3,0,1,0,33.33333333,83.33333333,33.33333333,83.33333333,33.33333333,66.66666667
92,7,BUF,TAM,3,1,Sun,1:00PM,30,27,33,20,11,5,11,268,1,0,33,173,17,3,8,10,16,26.83333333,11,6,97,44,32,8,3,23,384,1,1,25,69,11,3,5,6,11,33.16666667,11,5,32,2,66,69,135,3,-3,57.14285714,66.66666667,58.06451613,68.88888889,50,33.33333333,42.85714286,75,39.28571429,20.51282051,38.70967742,33.33333333,6.691176471,6.582010582,7.862944162,8.169312169,182,248.8,309.8,308.8,1.470588235,4.232804233,2.538071066,2.116402116,13.23529412,6.349206349,4.568527919,3.174603175,53.16455696,42.62295082,45.79439252,47.48201439,12.02531646,12.29508197,5.607476636,12.23021583,17.08860759,22.13114754,16.82242991,17.26618705,3.373417722,3.590163934,3.85046729,3.661870504,106.6,87.6,82.4,101.8,38.96103896,38.88888889,38.98305085,46.15384615,32.14285714,29.8245614,34.54545455,39.28571429,28.67,31.33,27.59666667,32.40333333,49.25619835,44.93670886,3,-1,BUF,46.5,-3,0,3,0,1,0,80,20,60,40,20,60
93,7,MIA,NYJ,3,1,Sun,1:00PM,31,28,37,25,8,3,15,326,3,2,25,53,10,4,3,5,13,31.96666667,13,5,4,27,17,6,3,9,209,3,1,22,92,9,0,4,4,11,28.03333333,14,4,110,2,62,49,111,3,-3,70.58823529,79.48717949,66.66666667,57.14285714,33.33333333,50,33.33333333,50,32.35294118,46.15384615,20.51282051,39.28571429,5.131736527,7.276470588,7.205128205,6.438095238,171.4,247.4,234.1666667,225.3333333,2.994011976,0.588235294,3.076923077,3.333333333,5.988023952,7.058823529,9.743589744,3.333333333,48.38709677,38.26086957,43.24324324,51.38121547,16.12903226,9.565217391,8.783783784,8.839779006,16.93548387,15.65217391,14.86486486,19.88950276,3.524193548,3.495652174,4.263513514,4.602209945,87.4,80.4,105.1666667,138.8333333,28.33333333,34.48275862,40,40.96385542,22.22222222,29.62962963,30.55555556,28.57142857,29.38333333,30.61666667,30.94444444,30.64444444,25.52083333,43.86920981,-5,-4,MIA,40,-3,0,3,0,1,0,40,66.66666667,60,50,0,33.33333333
94,7,LAR,ARI,3,0,Sun,1:00PM,33,0,37,22,3,0,13,235,1,1,40,197,25,3,11,13,19,39.01666667,11,7,141,32,15,6,1,7,188,3,2,12,25,4,1,1,3,12,20.98333333,10,0,0,2,77,44,121,33,-33,73.33333333,52.38095238,56.25,70.73170732,83.33333333,50,16.66666667,83.33333333,43.33333333,33.33333333,29.16666667,31.70731707,8.14973262,7.118556701,7.453815261,7.281105991,254,230.1666667,309.3333333,263.3333333,1.604278075,3.608247423,2.409638554,2.764976959,4.812834225,10.30927835,8.43373494,5.529953917,49.41860465,50,45.92592593,39.87730061,11.04651163,8.620689655,14.81481481,14.72392638,18.02325581,17.24137931,13.33333333,17.17791411,4.046511628,4.810344828,3.103703704,3.325153374,116,139.5,69.83333333,90.33333333,44.30379747,37.93103448,37.93103448,43.33333333,45.71428571,34.21052632,29.72972973,37.5,29.18333333,30.81666667,30.76388889,31.14166667,80.46767538,47.90575916,6,-7,LAR,45.5,-3,1,3,0,1,0,50,16.66666667,66.66666667,50,83.33333333,33.33333333
95,7,GNB,NOR,3.5,0,Sun,1:00PM,17,26,25,12,5,0,2,87,1,1,24,181,17,3,7,4,11,23.06666667,10,3,113,38,27,7,4,15,331,1,2,36,161,20,2,6,8,15,36.93333333,11,5,40,2,49,74,123,-9,9,66.66666667,51.85185185,72.97297297,84.375,33.33333333,28.57142857,60,88.88888889,33.33333333,25.92592593,32.43243243,34.375,6.792951542,7.037037037,7.258241758,7.89673913,257,221.6666667,264.2,290.6,2.643171806,2.116402116,1.098901099,3.804347826,10.13215859,5.82010582,2.197802198,8.695652174,54.88721805,51.74418605,51.53846154,52.13675214,4.511278195,15.69767442,6.153846154,7.692307692,20.30075188,20.93023256,22.30769231,23.93162393,3.984962406,4.180232558,4.376923077,4.307692308,88.33333333,119.8333333,113.8,100.8,43.20987654,39.43661972,36.66666667,48.48484848,38.0952381,36.50793651,44.44444444,36.36363636,30.14166667,30.46388889,30.28666667,29.71333333,36.19972261,68.02610114,2,5,NOR,45.5,3.5,0,-3.5,1,0,1,50,60,66.66666667,60,66.66666667,80
96,7,IND,JAX,3,0,Sun,1:00PM,0,27,37,22,5,1,9,200,10,0,20,96,12,2,3,5,15,27.21666667,11,0,0,27,18,8,3,13,330,1,0,37,188,20,2,5,8,14,32.78333333,11,5,151,2,57,64,121,-27,27,52.38095238,73.33333333,52.38095238,52.77777778,50,83.33333333,25,0,33.33333333,43.33333333,33.33333333,30.55555556,7.346153846,8.506912442,6.209302326,5.727272727,222.8333333,307.6666667,178,189,2.747252747,3.225806452,2.906976744,5.050505051,10.43956044,5.529953917,5.813953488,11.61616162,45.83333333,47.61904762,51.74129353,60.11904762,15.47619048,6.547619048,5.970149254,10.71428571,19.04761905,15.47619048,20.39800995,20.83333333,3.482142857,4.077380952,4.950248756,5.202380952,97.5,114.1666667,165.8333333,145.6666667,38.0952381,42.85714286,32.91139241,38.27160494,30.26315789,45.71428571,34.24657534,27.63157895,30.23055556,31.49166667,31.55833333,30.03055556,64.89795918,67.25304465,-13,7,JAX,41,3,0,-3,1,0,1,50,50,33.33333333,50,83.33333333,66.66666667
97,7,CLE,TEN,5.5,0,Sun,1:00PM,9,12,39,22,7,3,17,235,2,3,26,66,13,1,2,3,13,32.7,12,3,0,34,21,7,2,6,203,2,0,32,80,10,6,4,5,17,35.38333333,12,4,108,2,65,66,131,-3,3,66.66666667,66.66666667,60.97560976,68.75,30,50,50,100,36.66666667,36.11111111,34.14634146,50,5.846153846,7.890710383,6.847826087,6.784037559,228,240.6666667,210,240.8333333,5.982905983,2.18579235,3.260869565,1.877934272,7.692307692,7.103825137,5.97826087,4.225352113,50.35971223,40.96385542,55.15151515,57.14285714,5.755395683,15.6626506,8.484848485,7.738095238,21.58273381,15.6626506,19.39393939,20.23809524,4.172661871,3.048192771,4.8,3.779761905,96.66666667,84.33333333,132,105.8333333,29.62962963,41.55844156,36,37.33333333,19.44444444,31.50684932,40,40,29.10833333,30.89166667,29.70833333,30.29166667,1.800554017,36.98630137,-11,-3,TEN,42.5,5.5,1,-5.5,0,0,1,16.66666667,50,0,50,33.33333333,66.66666667
